Postcode,ACPR_code,ACPR_name,State,Strategy,"Service Offering
(26.09.2024)",# FGF Members,"# BFHs
(Employee Helpers)
within 30km","BFH 
Welcome Visit","NDIS 
Service Areas",F2F Signups,Local Care Management
3319,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3321,201,Barwon-South Western,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3321,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3322,201,Barwon-South Western,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3322,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3323,201,Barwon-South Western,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3324,201,Barwon-South Western,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3325,201,Barwon-South Western,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3328,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3329,201,Barwon-South Western,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3329,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3330,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3331,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3332,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3333,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3334,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3335,209,Western Metro,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3337,209,Western Metro,VIC,Do Not Service,RED,3,0,NO,NO,NO,NO
3338,209,Western Metro,VIC,COMMUNITY,ORANGE,20,0,NO,YES,YES,NO
3340,201,Barwon-South Western,VIC,Do Not Service,RED,3,0,NO,NO,NO,NO
3340,204,Grampians,VIC,Do Not Service,RED,3,0,NO,NO,NO,NO
3340,209,Western Metro,VIC,Do Not Service,RED,3,0,NO,NO,NO,NO
3341,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3342,204,Grampians,VIC,Do Not Service,RED,1,0,NO,NO,NO,NO
3345,204,Grampians,VIC,Do Not Service,RED,1,0,NO,NO,NO,NO
3350,204,Grampians,VIC,COMMUNITY,GREEN,31,0,YES,YES,NO,NO
3351,201,Barwon-South Western,VIC,Do Not Service,RED,2,0,NO,NO,NO,NO
3351,204,Grampians,VIC,Do Not Service,RED,2,0,NO,NO,NO,NO
3352,201,Barwon-South Western,VIC,Do Not Service,RED,2,0,NO,NO,NO,NO
3352,204,Grampians,VIC,Do Not Service,RED,2,0,NO,NO,NO,NO
3355,204,Grampians,VIC,COMMUNITY,GREEN,13,0,YES,YES,NO,NO
3356,204,Grampians,VIC,COMMUNITY,GREEN,11,0,YES,YES,NO,NO
3357,204,Grampians,VIC,Do Not Service,RED,1,0,NO,NO,NO,NO
3360,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3361,201,Barwon-South Western,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3361,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3363,204,Grampians,VIC,Do Not Service,RED,2,0,NO,NO,NO,NO
3364,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3364,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3370,204,Grampians,VIC,Do Not Service,RED,1,0,NO,NO,NO,NO
3370,206,Loddon-Mallee,VIC,Do Not Service,RED,1,0,NO,NO,NO,NO
3371,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3371,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3373,204,Grampians,VIC,Do Not Service,RED,1,0,NO,NO,NO,NO
3374,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3375,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3377,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3378,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3379,201,Barwon-South Western,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3379,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3380,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3381,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3384,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3385,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3387,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3388,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3390,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3391,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3392,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3393,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3393,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3395,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3395,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3396,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3400,204,Grampians,VIC,Do Not Service,RED,3,0,NO,NO,NO,NO
3401,201,Barwon-South Western,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3401,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3407,201,Barwon-South Western,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3409,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3412,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3413,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3414,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3415,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3418,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3419,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3420,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3423,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3424,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3427,207,Northern Metro,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3428,207,Northern Metro,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3429,207,Northern Metro,VIC,Do Not Service,RED,3,0,NO,NO,NO,NO
3430,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3430,207,Northern Metro,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3431,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3432,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3433,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3434,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3435,205,Hume,VIC,Do Not Service,RED,2,0,NO,NO,NO,NO
3435,206,Loddon-Mallee,VIC,Do Not Service,RED,2,0,NO,NO,NO,NO
3437,206,Loddon-Mallee,VIC,Do Not Service,RED,1,0,NO,NO,NO,NO
3438,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3440,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3441,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3442,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3444,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3444,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3444,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3446,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3446,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3447,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3447,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3448,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3450,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3451,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3451,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3453,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3458,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3458,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3460,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3461,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3461,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3462,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3463,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3464,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3465,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3465,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3467,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3468,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3469,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3472,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3475,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3475,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3477,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3477,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3478,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3478,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3480,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3480,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3482,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3483,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3485,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3485,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3487,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3488,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3488,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3489,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3489,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3490,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3491,204,Grampians,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3491,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3494,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3496,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3498,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3500,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3501,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3505,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3506,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3507,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3509,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3512,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3515,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3516,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3517,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3518,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3520,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3521,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3522,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3523,205,Hume,VIC,Do Not Service,RED,1,0,NO,NO,NO,NO
3523,206,Loddon-Mallee,VIC,Do Not Service,RED,1,0,NO,NO,NO,NO
3525,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3527,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3529,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3530,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3531,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3533,206,Loddon-Mallee,VIC,Do Not Service,RED,1,0,NO,NO,NO,NO
3537,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3540,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3542,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3544,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3546,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3549,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3550,206,Loddon-Mallee,VIC,Do Not Service,RED,3,0,NO,NO,NO,NO
3551,206,Loddon-Mallee,VIC,Do Not Service,RED,2,0,NO,NO,NO,NO
3555,206,Loddon-Mallee,VIC,Do Not Service,RED,1,0,NO,NO,NO,NO
3556,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3557,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3558,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3559,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3561,206,Loddon-Mallee,VIC,Do Not Service,RED,1,0,NO,NO,NO,NO
3562,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3563,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3564,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3565,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3566,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3567,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3568,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3570,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3571,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3572,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3573,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3575,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3576,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3579,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3580,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3581,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3583,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3584,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3585,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3586,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3588,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3589,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3590,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3591,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3594,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3595,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3596,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3597,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3599,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3607,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3608,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3610,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3612,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3612,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3614,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3616,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3617,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3618,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3620,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3620,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3621,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3622,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3623,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3624,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3629,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3630,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3631,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3633,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3634,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3635,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3636,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3637,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3638,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3639,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3640,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3641,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3644,112,Riverina/Murray,NSW,Do Not Service,RED,0,0,NO,NO,NO,NO
3644,205,Hume,NSW,Do Not Service,RED,0,0,NO,NO,NO,NO
3646,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3647,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3649,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3658,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3659,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3660,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3662,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3663,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3664,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3665,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3666,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3669,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3670,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3672,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3673,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3675,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3677,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3678,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3682,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3683,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3685,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3687,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3688,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3690,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3691,112,Riverina/Murray,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3691,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3694,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3695,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3697,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3698,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3699,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3700,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3701,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3704,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3705,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3707,112,Riverina/Murray,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3707,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3708,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3709,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3711,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3712,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3713,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3714,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3715,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3717,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3718,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3719,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3720,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3722,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3723,202,Eastern Metro,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3723,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3725,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3726,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3727,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3728,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3730,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3732,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3733,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3735,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3737,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3738,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3739,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3740,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3741,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3744,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3746,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3747,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3749,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3750,207,Northern Metro,VIC,COMMUNITY,GREEN,2,0,YES,YES,YES,NO
3751,207,Northern Metro,VIC,Do Not Service,RED,0,1,NO,NO,NO,NO
3752,207,Northern Metro,VIC,COMMUNITY,GREEN,6,1,YES,YES,YES,YES
3753,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3753,207,Northern Metro,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3754,207,Northern Metro,VIC,COMMUNITY,GREEN,11,1,YES,YES,YES,NO
3755,207,Northern Metro,VIC,Do Not Service,RED,0,1,NO,NO,NO,NO
3756,205,Hume,VIC,Do Not Service,RED,1,0,NO,NO,NO,NO
3756,206,Loddon-Mallee,VIC,Do Not Service,RED,1,0,NO,NO,NO,NO
3757,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3757,207,Northern Metro,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3758,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3759,207,Northern Metro,VIC,Do Not Service,RED,0,1,NO,NO,NO,NO
3760,207,Northern Metro,VIC,Do Not Service,RED,0,1,NO,NO,NO,NO
3761,207,Northern Metro,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3762,205,Hume,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3762,206,Loddon-Mallee,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
3763,205,Hume,VIC,Do Not Service,RED,1,0,NO,NO,NO,NO
3764,205,Hume,VIC,Do Not Service,RED,1,0,NO,NO,NO,NO
3765,202,Eastern Metro,VIC,Do Not Service,RED,0,2,NO,NO,NO,NO
3766,202,Eastern Metro,VIC,Do Not Service,RED,0,2,NO,NO,NO,NO
3767,202,Eastern Metro,VIC,Do Not Service,RED,0,2,NO,NO,NO,NO
3770,202,Eastern Metro,VIC,Do Not Service,RED,1,1,NO,NO,NO,NO
3775,202,Eastern Metro,VIC,Do Not Service,RED,0,1,NO,NO,NO,NO
3775,207,Northern Metro,VIC,Do Not Service,RED,0,1,NO,NO,NO,NO
3777,202,Eastern Metro,VIC,Do Not Service,RED,0,0,NO,NO,NO,NO
